CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,pca_1,pca_2,color
109,90,UNIVERSITY OF ALBERTA,Canada,XL,FC,VH,5,A,56.9,124,45.7,193,60.7,249,48.5,247,93.4,141.0,81.3,142.0,58.1,53.5246715,-113.5228665,2019,3.641404341691476,0.4173479482094552,red
110,102,UNIVERSITY OF HELSINKI,Finland,L,CO,VH,5,A,61.7,106,46.9,184,74.8,177,51.0,224,56.7,304.0,8.2,601.0,57.9,60.175707,24.953033,2019,3.0379607654014795,-1.3975920220763558,red
111,116,NAGOYA UNIVERSITY,Japan,L,FC,VH,5,A,60.9,110,45.7,192,95.8,55,35.4,359,17.8,566.0,21.0,507.0,57.3,35.156525,136.9245875,2019,2.798196981218381,-1.898393914092365,red
112,116,TECHNICAL UNIVERSITY OF DENMARK,Denmark,M,FO,VH,5,A,27.8,303,30.4,320,99.9,22,69.6,102,99.3,72.0,79.4,150.0,57.1,55.784122,12.519059,2019,3.5203722953595054,0.4834067981749044,red
113,122,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),Mexico,XL,FC,VH,5,A,89.3,41,87.1,53,50.8,302,4.0,601,20.4,530.0,3.9,601.0,56.8,19.325348,-99.1861535,2019,2.915314194565048,-2.1180881294634943,red
114,109,THE UNIVERSITY OF ADELAIDE,Australia,L,FC,VH,5,A,56.8,125,46.7,185,31.1,492,65.2,126,97.0,112.0,99.0,40.0,56.6,-34.9202175,138.604911,2019,3.718257282572314,0.9416291451437802,red
115,132,UNIVERSITY OF SOUTHERN CALIFORNIA,United States,XL,FC,VH,5,B,57.0,123,51.4,162,40.4,380,66.9,116,45.5,349.0,87.1,118.0,56.2,34.022018,-118.2853775,2019,3.391467698570584,-0.0729066858167381,red
116,107,"KIT, KARLSRUHER INSTITUT FÜR TECHNOLOGIE",Germany,L,CO,VH,4,A,46.0,167,92.4,44,38.3,400,71.0,94,61.6,281.0,63.3,227.0,55.9,38.317128375,26.638165,2019,3.588563966026639,0.4647885839570293,red
117,112,UPPSALA UNIVERSITY,Sweden,L,FC,VH,5,A,63.3,101,37.1,250,47.3,325,58.9,169,62.2,278.0,45.3,311.0,55.8,59.815097,17.662725000000002,2019,3.0811825053195405,-0.5552091331418934,red
118,121,UNIVERSIDADE DE SÃO PAULO (USP),Brazil,XL,FC,VH,4,A,87.2,49,80.4,73,28.2,527,30.7,419,9.6,601.0,4.3,601.0,55.5,-23.560282,-46.723734,2019,2.699799985087173,-1.4655958001269782,red
119,127,QUEEN MARY UNIVERSITY OF LONDON (QMUL),United Kingdom,L,FC,VH,5,A,50.0,149,42.4,215,48.2,316,57.5,179,97.2,108.0,99.5,32.0,55.4,51.52172,-0.09858,2019,3.5615093364701056,0.9097156515090102,red
120,113,UNIVERSITY OF GRONINGEN,Netherlands,L,FC,VH,5,A,47.7,158,30.3,322,62.7,235,53.6,201,93.6,137.0,99.4,35.0,55.2,53.223041,6.557628,2019,3.429131104307857,0.7934491896881025,red
121,120,HUMBOLDT0UNIVERSITÄT ZU BERLIN,Germany,XL,FC,HI,5,A,86.9,50,57.8,134,13.6,601,33.9,374,60.7,285.0,36.9,372.0,55.1,52.52186,13.3797865,2019,3.055990546169153,-0.7039502402772452,red
122,109,LEIDEN UNIVERSITY,Netherlands,L,FC,VH,5,A,65.1,96,29.1,336,33.6,455,65.4,125,78.5,213.0,43.3,325.0,55.0,52.081796,4.325686,2019,3.05681078203866,-0.2590388361673506,red
122,114,NANJING UNIVERSITY,China,XL,FC,VH,5,A,58.5,119,41.2,223,26.2,550,87.8,45,75.3,224.0,16.3,572.0,55.0,32.116885,118.958144,2019,3.070230322464801,-0.6471625088078993,red
124,109,UTRECHT UNIVERSITY,Netherlands,XL,FC,VH,5,A,59.8,113,37.7,243,46.4,333,69.3,104,46.1,345.0,25.1,468.0,54.5,52.0922805,5.123149,2019,2.853771884867334,-1.0792798693903638,red
125,124,WAGENINGEN UNIVERSITY,Netherlands,L,FO,VH,5,A,37.3,211,18.1,494,95.8,56,60.6,151,38.4,392.0,86.6,122.0,54.4,51.968016,5.649325,2019,2.942705057017023,-0.3378703263981882,red
126,128,KYUSHU UNIVERSITY,Japan,L,FC,VH,5,A,54.8,133,56.6,138,89.8,88,32.4,401,17.7,567.0,21.5,504.0,54.1,33.595327,130.217278,2019,2.674809638743718,-1.8154577650208448,red
126,129,"UNIVERSITY OF MARYLAND, COLLEGE PARK",United States,XL,FC,VH,5,A,54.8,134,29.1,335,52.5,290,78.0,67,30.6,447.0,29.0,441.0,54.1,38.995495,-76.94148,2019,2.706030346548815,-1.2309232753474042,red
128,133,CHALMERS UNIVERSITY OF TECHNOLOGY,Sweden,M,CO,VH,5,B,28.8,290,67.3,105,69.4,201,69.0,106,94.0,135.0,56.1,257.0,53.6,57.6863,11.9727,2019,3.439483381939628,0.1805741598444727,red
128,122,HOKKAIDO UNIVERSITY,Japan,L,FC,VH,5,A,55.5,131,54.6,148,87.2,107,33.3,382,19.5,541.0,14.6,601.0,53.6,43.073199,141.3424105,2019,2.606329953927981,-1.8842791025247327,red
130,125,FREIE UNIVERSITÄT BERLIN,Germany,XL,FC,HI,4,A,78.4,66,49.1,171,6.8,601,49.6,237,64.0,271.0,50.5,289.0,53.4,52.4536695,13.29132,2019,2.8929914196067466,0.3206393554603612,red
131,135,LANCASTER UNIVERSITY,United Kingdom,L,FC,HI,4,A,38.8,197,32.8,290,51.6,297,70.4,98,95.4,126.0,98.1,51.0,53.0,54.0075255,-2.787612,2019,3.223769791021791,1.5827546580712426,red
132,137,PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE,Chile,L,FC,HI,5,B,83.0,59,93.4,37,32.6,470,12.1,601,20.0,537.0,5.1,601.0,52.9,-33.430212625,-70.62920125,2019,2.7459910810879173,-1.941964709343096,red
132,134,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA (UCSB)",United States,L,CO,VH,5,A,64.6,98,16.7,501,13.0,601,95.5,23,50.6,326.0,20.8,508.0,52.9,34.413272,-119.84887,2019,2.634969947646002,-0.8657865561078055,red
134,135,UNIVERSITY OF YORK,United Kingdom,L,FC,VH,4,A,42.9,182,44.2,203,57.9,269,55.6,192,92.0,152.0,68.2,200.0,52.4,53.9469245,-1.0525639999999998,2019,3.043639426865378,0.9773436891257408,red
135,142,UNIVERSITY OF OSLO,Norway,L,FC,VH,5,A,49.2,151,26.1,373,69.9,198,47.8,253,82.6,199.0,36.5,375.0,51.9,59.919353,10.7719675,2019,2.7224219895116293,-0.3930444025478704,red
136,142,UNIVERSITY OF PITTSBURGH,United States,L,FC,VH,5,A,44.5,176,20.5,455,98.7,45,47.5,257,29.5,454.0,22.6,490.0,51.8,40.443979,-79.9543695,2019,2.326028195131145,-1.540871630567977,red
137,177,CENTRALESUPÉLEC,France,S,FO,VH,1,A,17.4,473,100.0,6,87.7,101,43.1,298,74.3,227.0,90.6,102.0,51.5,48.701801,2.1339,2019,3.03038687320237,2.920651211004456,red
138,125,UNIVERSITY OF GHENT,Belgium,XL,FC,VH,5,A,48.9,152,33.0,287,83.2,125,37.3,346,62.8,274.0,20.3,521.0,51.3,51.0453395,3.7267615,2019,2.5342794931549024,-1.0388911164252652,red
139,167,UNIVERSITY OF BERN,Switzerland,M,CO,VH,5,A,28.8,288,34.6,277,54.7,285,88.1,43,100.0,43.0,48.3,298.0,51.1,46.9502365,7.437524,2019,3.017813073183941,0.3009663916390567,red
140,137,AALTO UNIVERSITY,Finland,M,FO,VH,1,A,36.4,216,48.2,178,56.6,276,68.6,108,85.4,188.0,39.4,352.0,50.8,60.1848,24.8233,2019,2.440309123445087,2.396757316724349,red
141,119,AARHUS UNIVERSITY,Denmark,L,FC,VH,4,A,49.6,150,48.6,175,51.5,298,50.7,228,85.0,189.0,23.7,478.0,50.7,56.1667,10.2,2019,2.689102585146361,0.1553118722803233,red
141,149,MICHIGAN STATE UNIVERSITY,United States,XL,FC,VH,5,A,61.4,107,54.8,146,19.3,601,56.3,187,65.0,263.0,42.7,329.0,50.7,42.7265225,-84.481054,2019,2.864093711031626,-0.3708614552192126,red
141,161,NEWCASTLE UNIVERSITY,United Kingdom,L,FC,VH,4,A,38.8,196,62.2,119,62.2,237,39.1,334,93.0,146.0,79.1,153.0,50.7,1.4288885,103.6136005,2019,3.072220179666334,1.1516158007832813,red
144,141,RHEINISCH0WESTFÄLISCHE TECHNISCHE HOCHSCHULE AACHEN,Germany,XL,FC,VH,5,A,56.4,126,97.7,22,21.8,601,42.1,308,39.2,384.0,64.9,221.0,50.4,50.778378,6.0773465,2019,3.174880156779761,-0.4488955004085194,red
145,137,CARDIFF UNIVERSITY,United Kingdom,L,FC,VH,5,A,47.5,159,44.7,199,56.3,277,39.3,332,72.0,241.0,79.8,147.0,50.3,51.481583,-3.17909,2019,2.951056770237671,0.1989843027918621,red
146,140,MCMASTER UNIVERSITY,Canada,L,FC,VH,5,A,39.5,193,44.1,206,81.0,145,32.9,388,97.8,97.0,42.0,335.0,50.1,43.2620975,-79.9191015,2019,2.8189907892148227,-0.0994686371371249,red
147,144,TECHNISCHE UNIVERSITÄT BERLIN,Germany,L,CO,VH,5,A,52.3,140,80.2,74,45.6,337,34.8,364,35.2,416.0,60.3,240.0,49.9,52.5117255,13.3266705,2019,2.915535245750226,-0.6728253578604603,blue
148,147,EMORY UNIVERSITY,United States,L,FC,VH,5,B,27.2,310,12.3,501,99.6,35,62.0,140,52.7,321.0,47.4,303.0,49.6,33.768566750000005,-84.38637825,2019,2.4198426310889194,-0.6635027799571624,blue
149,130,UNIVERSITÉ DE MONTRÉAL,Canada,XL,FC,VH,5,A,52.9,138,54.6,147,41.6,373,31.1,413,95.8,123.0,68.0,201.0,49.5,45.503234500000005,-73.6161915,2019,3.0135109250899634,0.4053371237096296,blue
149,146,UNIVERSITY OF LAUSANNE,Switzerland,L,CO,VH,5,A,33.4,244,20.9,451,82.3,133,44.2,287,99.5,65.0,72.7,175.0,49.5,46.522912000000005,6.580125,2019,2.798765745779284,0.4804872056057788,blue
151,155,HANYANG UNIVERSITY,South Korea,L,FC,VH,4,B,43.5,178,67.8,103,78.6,155,30.6,421,27.6,470.0,37.3,370.0,49.4,37.5590125,127.04444425,2019,2.448767305661393,-0.6266867839250114,blue
151,173,UNIVERSITY OF LIVERPOOL,United Kingdom,L,FC,VH,5,A,40.0,191,37.6,244,72.3,186,31.3,411,81.1,206.0,94.6,83.0,49.4,53.406097,-2.9511814375,2019,2.889409865783578,0.5462314722396363,blue
153,157,ÉCOLE NORMALE SUPÉRIEURE DE LYON,France,S,CO,VH,5,A,37.5,208,11.7,501,99.3,39,40.8,319,71.0,245.0,26.3,459.0,49.2,50.0673795,19.920792,2019,2.2660509753967,-0.7923757782891591,blue
154,145,HEBREW UNIVERSITY OF JERUSALEM,Israel,L,FC,VH,5,A,40.1,189,31.9,295,81.8,139,46.8,270,67.1,255.0,13.8,601.0,49.1,31.776654,35.1986715,2019,2.380574777493737,-0.988057583862611,blue
154,158,UNIVERSITY OF EXETER,United Kingdom,L,FC,VH,4,A,36.5,215,65.1,109,36.4,418,58.8,170,92.9,147.0,83.3,133.0,49.1,50.735925125,-3.53471625,2019,3.089202522953788,1.3937478829600705,blue
156,170,POLITECNICO DI MILANO,Italy,XL,FO,VH,5,A,57.1,121,85.9,55,7.5,601,55.8,190,45.8,347.0,44.3,320.0,48.7,45.4783085,9.2274625,2019,2.892291957327304,-0.5590631294208726,blue
156,163,UNIVERSITY OF MINNESOTA,United States,XL,FC,VH,5,A,66.9,90,25.6,380,27.3,533,61.8,145,8.1,601.0,21.5,505.0,48.7,44.974447,-93.23994275,2019,2.0849918352817456,-1.5954059492467587,blue
158,160,UNIVERSITY OF BATH,United Kingdom,L,CO,VH,4,A,35.5,221,71.6,95,28.3,523,59.9,158,97.4,106.0,91.2,98.0,48.6,51.3788845,-2.3277675,2019,3.1803912783124155,1.6354641792157267,blue
159,187,UNIVERSIDAD AUTÓNOMA DE MADRID,Spain,L,FC,VH,4,A,63.2,102,69.0,102,47.8,320,23.7,499,11.6,601.0,25.7,462.0,48.5,40.5450115,-3.6963625,2019,2.1871921357712503,-0.993856062467735,blue
160,149,UNIVERSITY OF BASEL,Switzerland,L,FC,VH,5,A,29.9,273,23.4,407,31.6,483,92.0,30,100.0,25.0,84.7,125.0,48.4,47.55858775,7.583581499999999,2019,2.9871190907214538,1.022265774001613,blue
160,176,UNIVERSITY OF TECHNOLOGY SYDNEY (UTS),Australia,L,CO,VH,3,A,41.3,187,83.5,64,11.7,601,57.0,182,98.8,80.0,94.4,84.0,48.4,-33.883964,151.200549,2019,3.136189984216613,2.393604293799622,blue
162,179,INDIAN INSTITUTE OF TECHNOLOGY BOMBAY (IITB),India,M,CO,VH,4,A,52.5,139,72.9,93,43.3,359,54.1,199,4.4,601.0,1.8,601.0,48.2,19.133772,72.9150845,2019,2.1515455028917745,-1.3720484821852574,blue
163,161,NATIONAL TSING HUA UNIVERSITY,Taiwan,L,CO,VH,4,A,44.5,175,47.0,182,25.9,559,88.2,42,32.5,437.0,17.9,549.0,48.0,24.794726,120.9942755,2019,2.2910025199763573,-0.4981927730030712,blue
163,152,UNIVERSITY OF WATERLOO,Canada,XL,CO,VH,4,A,38.0,203,70.7,97,9.2,601,77.9,68,79.6,210.0,83.9,130.0,48.0,43.47162025,-80.541273,2019,3.079548800270494,1.3566024937118824,blue
165,153,UNIVERSITÉ CATHOLIQUE DE LOUVAIN (UCL),Belgium,L,FC,VH,5,B,48.6,154,45.6,194,15.6,601,67.6,113,90.8,161.0,52.3,274.0,47.9,50.669623,4.619955,2019,2.8199129451062626,0.3060659791662531,blue
166,156,UNIVERSITAT DE BARCELONA (UB),Spain,XL,FC,VH,5,A,69.9,81,48.9,174,34.0,444,30.1,426,6.4,601.0,32.7,406.0,47.8,41.3944515,2.17075475,2019,2.1682783615647048,-1.544674474595527,blue
167,192,SCUOLA SUPERIORE SANT'ANNA PISA,Italy,S,FC,VH,3,A,14.9,501,9.0,501,94.4,68,97.1,18,2.1,601.0,46.1,309.0,47.7,43.7203565,10.402789,2019,1.82264584314036,-0.0122848234504687,blue
168,164,EBERHARD KARLS UNIVERSITÄT TÜBINGEN,Germany,L,FC,VH,5,A,45.1,172,28.4,347,90.5,84,18.0,583,61.5,284.0,35.9,381.0,47.6,48.530942,9.0477205,2019,2.2176405277161684,-0.8052883900231175,blue
169,164,"UNIVERSITY OF CALIFORNIA, IRVINE (UCI)",United States,XL,FC,VH,4,A,46.1,166,21.6,437,13.7,601,86.0,49,52.4,322.0,84.6,126.0,47.5,33.649718,-117.841987,2019,2.504718717330731,0.945906754535499,blue
170,190,INDIAN INSTITUTE OF SCIENCE (IISC) BANGALORE,India,S,SP,VH,5,A,35.0,227,16.3,501,55.8,282,100.0,2,1.6,601.0,2.0,601.0,47.1,13.0194445,77.5667375,2019,1.8637604062108368,-1.907355031285767,blue
171,164,UNIVERSITY OF BERGEN,Norway,M,FC,VH,4,A,30.8,261,11.0,501,81.0,146,59.8,163,88.1,175.0,14.5,601.0,46.8,60.423062,5.3020545,2019,2.054436245083956,0.0907777394827834,blue
172,172,INDIAN INSTITUTE OF TECHNOLOGY DELHI (IITD),India,M,CO,VH,4,A,46.8,162,65.5,107,21.0,601,84.0,53,3.1,601.0,1.6,601.0,46.6,26.1900805,91.691911,2019,2.096996460049459,-1.1996001257356066,blue
172,158,UNIVERSITY OF ABERDEEN,United Kingdom,L,FC,VH,5,A,28.6,293,33.1,286,48.3,315,62.0,141,97.7,100.0,96.5,69.0,46.6,57.1649135,-2.099932,2019,2.893638064318229,1.069098561999252,blue
172,179,UNIVERSITY OF TWENTE,Netherlands,M,FO,VH,4,A,21.5,381,24.9,390,44.5,343,90.2,33,92.4,148.0,77.1,159.0,46.6,52.241198,6.851607,2019,2.6344833156345806,1.4215769320687186,blue
175,192,SCUOLA NORMALE SUPERIORE DI PISA,Italy,S,FO,VH,4,A,19.0,428,7.2,501,99.6,34,81.6,59,11.9,601.0,23.3,482.0,46.4,43.719525,10.400176,2019,1.716829130778528,-0.9206570538409846,blue
175,154,UNIVERSITÄT WIEN,Austria,XL,FC,VH,5,A,60.8,111,35.7,266,26.6,546,17.4,586,98.4,90.0,93.4,87.0,46.4,48.2131525,16.360137,2019,2.7236119253736537,0.9158675611668562,blue
175,151,UNIVERSITY OF OTAGO,New Zealand,L,FC,VH,5,A,48.6,155,40.1,229,21.7,601,50.9,225,100.0,32.0,65.6,215.0,46.4,-45.8657665,170.5134355,2019,2.7371155236934435,0.622132669556702,blue
178,199,TECNOLÓGICO DE MONTERREY (ITESM),Mexico,L,FC,HI,4,B,33.2,246,82.3,67,88.4,94,3.9,601,99.6,60.0,22.2,494.0,46.2,19.283703,-99.136333,2019,2.4815046131228304,0.2290429572784232,blue
179,147,ERASMUS UNIVERSITY ROTTERDAM,Netherlands,L,FO,VH,5,A,34.1,234,45.4,195,43.1,362,59.3,165,74.1,230.0,71.6,182.0,46.1,51.91816,4.526045,2019,2.704904013996247,0.2976373144699819,blue
180,202,QUEEN'S UNIVERSITY OF BELFAST,United Kingdom,L,FC,VH,5,A,27.3,308,37.6,245,44.3,349,62.3,137,99.5,68.0,96.9,65.0,45.9,54.5843055,-5.9349535,2019,2.843355616539573,1.1471622826083072,blue
180,188,UNIVERSITÀ DI BOLOGNA (UNIBO),Italy,XL,FC,VH,5,A,72.1,77,49.6,169,7.3,601,46.2,272,10.5,601.0,14.6,601.0,45.9,44.4952035,11.347144,2019,1.9887703692661345,-1.602518717312422,blue
180,178,UNIVERSITY OF FLORIDA,United States,XL,FC,VH,5,A,48.2,156,35.7,265,71.5,189,33.1,384,21.6,511.0,17.8,550.0,45.9,29.647456,-82.34826699999999,2019,1.9083174064457424,-1.591607420365605,blue
183,169,DARTMOUTH COLLEGE,United States,M,FC,VH,5,B,21.9,376,34.5,278,79.5,151,77.0,72,5.0,601.0,37.4,368.0,45.8,43.70354,-72.28884249999999,2019,2.0925436112796683,-1.3817676728856938,blue
184,230,UNIVERSITI KEBANGSAAN MALAYSIA (UKM),Malaysia,L,FC,VH,3,A,47.4,160,33.6,282,80.9,147,13.7,601,44.1,352.0,38.4,358.0,45.5,2.928904,101.778406,2019,1.7003256280762469,0.310740867019936,blue
184,186,UNIVERSITY OF ROCHESTER,United States,M,FC,VH,5,B,24.4,336,9.3,501,100.0,12,36.0,353,60.7,287.0,89.3,109.0,45.5,43.1281065,-77.629155,2019,2.2593457941407253,0.1554093446576879,blue
186,213,CASE WESTERN RESERVE UNIVERSITY,United States,M,FC,VH,5,B,20.6,394,11.3,501,97.4,49,53.5,202,43.2,357.0,72.2,180.0,45.4,41.5042,-81.6085,2019,2.117859408021712,-0.3213072800051776,blue
186,171,UNIVERSITÄT FREIBURG,Germany,L,FC,VH,5,A,50.1,148,27.0,360,33.9,449,52.5,209,59.3,297.0,45.9,310.0,45.4,47.994192,7.847365,2019,2.2241519382994053,-0.3547572717425035,blue
188,182,VRIJE UNIVERSITEIT BRUSSEL (VUB),Belgium,M,FC,VH,5,A,24.2,338,29.4,331,95.6,58,29.2,440,84.1,196.0,65.4,217.0,45.2,50.82219,4.392993,2019,2.369103623554404,0.1309753293065533,blue
189,173,KING FAHD UNIVERSITY OF PETROLEUM & MINERALS (KFUPM),Saudi Arabia,M,CO,VH,4,A,24.4,335,29.7,327,93.9,71,33.6,376,100.0,19.0,35.9,382.0,45.1,26.31044325,50.14701575,2019,2.174587271198419,0.5513035211951189,blue
190,182,UNIVERSITY OF COLORADO AT BOULDER,United States,XL,CO,VH,5,A,37.5,207,30.0,325,69.4,202,51.5,219,38.4,393.0,15.7,578.0,45.0,40.008266,-105.274886,2019,1.9324359107661548,-1.266331223119001,blue
191,195,TECHNISCHE UNIVERSITÄT DRESDEN,Germany,XL,FC,VH,5,A,33.4,243,72.5,94,82.4,132,20.7,538,35.5,413.0,36.4,376.0,44.9,51.028554,13.7285075,2019,2.270948041080624,-1.0921406291578744,blue
192,173,UNIVERSITY OF VIRGINIA,United States,L,FC,VH,5,A,38.6,201,40.1,230,65.2,225,49.5,240,29.5,453.0,17.0,559.0,44.8,38.041,-78.5222,2019,1.9740164066641368,-1.3776273864378648,blue
193,195,UNIVERSITAT AUTÓNOMA DE BARCELONA,Spain,XL,FC,VH,4,A,63.0,103,35.9,261,21.0,601,44.1,289,26.4,474.0,28.3,445.0,44.7,41.501766,2.103333,2019,1.7989388738984002,-0.5046001128348493,blue
193,168,UNIVERSITY COLLEGE DUBLIN (UCD),Ireland,L,FC,VH,5,A,42.4,184,49.0,172,27.1,536,46.2,273,96.2,120.0,65.1,220.0,44.7,53.306833,-6.2201315,2019,2.639713516242369,0.5679993372690422,blue
195,188,UNIVERSITY OF READING,United Kingdom,L,CO,VH,5,A,33.6,240,41.6,221,38.3,401,49.1,245,93.5,138.0,91.2,97.0,44.4,51.4414935,-0.9457155,2019,2.6809733151726545,0.9506637512661896,blue
195,212,VANDERBILT UNIVERSITY,United States,L,FC,VH,5,B,29.1,281,20.0,463,100.0,6,37.6,343,25.7,482.0,36.0,380.0,44.4,36.141713,-86.8014455,2019,1.7726186262192958,-1.2419445904579764,blue
197,181,GEORG0AUGUST0UNIVERSITÄT GÖTTINGEN,Germany,XL,FC,VH,5,A,50.1,147,19.7,469,68.5,207,23.8,497,47.0,341.0,27.5,449.0,44.3,51.5379655,9.937521,2019,1.8042401435746784,-1.0286113850708345,blue
198,192,KEIO UNIVERSITY,Japan,XL,FC,VH,5,B,51.1,146,77.0,86,63.5,231,9.7,601,13.4,601.0,11.1,601.0,44.1,35.388063,139.425487,2019,1.9636100527035567,-1.840843550776358,blue
199,182,TECHNISCHE UNIVERSITÄT WIEN,Austria,L,FO,VH,5,A,30.3,267,61.9,120,6.7,601,79.6,63,74.1,232.0,91.4,94.0,44.0,48.198896,16.369325,2019,2.850956377370743,0.8585223319568627,blue
200,195,STOCKHOLM UNIVERSITY,Sweden,L,CO,VH,5,A,51.8,143,20.3,460,29.5,506,51.6,218,78.7,211.0,17.5,554.0,43.9,59.33627,18.063173,2019,1.9663569091617343,-0.4743559488985855,blue
200,191,UNIVERSITY OF CAPE TOWN,South Africa,L,FC,VH,5,A,45.6,169,47.7,180,31.0,493,43.8,292,72.1,238.0,44.8,314.0,43.9,-33.96,18.46,2019,2.304848539994786,-0.1477417698166206,blue
202,229,UNIVERSITI PUTRA MALAYSIA (UPM),Malaysia,L,FC,VH,3,A,41.0,188,33.2,285,67.3,213,19.7,555,55.9,312.0,74.4,170.0,43.8,2.998574,101.709145,2019,1.8659296900389704,1.1891508087671496,blue
203,195,TEXAS A&M UNIVERSITY,United States,XL,FC,VH,5,A,59.1,115,48.0,179,14.1,601,51.8,216,20.3,531.0,14.5,601.0,43.5,30.614044,-96.342133,2019,1.8738285819783849,-1.3912586334814632,blue
204,204,RADBOUD UNIVERSITY NIJMEGEN,Netherlands,L,FC,VH,4,A,29.4,279,13.4,501,50.2,303,79.5,65,55.3,314.0,28.4,444.0,43.3,51.819399,5.861442,2019,1.7809161516763024,0.040257533362305,blue
204,182,UNIVERSIDADE ESTADUAL DE CAMPINAS (UNICAMP),Brazil,L,FC,VH,4,A,65.6,93,45.2,196,27.0,538,31.0,416,11.1,601.0,5.1,601.0,43.3,-22.81901,-47.067828,2019,1.5478606360293925,-1.169001827680497,blue
206,233,UNIVERSIDAD COMPLUTENSE DE MADRID (UCM),Spain,XL,FC,VH,5,A,65.6,94,73.0,92,24.8,571,14.9,601,3.4,601.0,29.5,433.0,43.2,40.4473005,-3.7277785,2019,1.8932955988100448,-1.5486678782858627,blue
207,264,UNIVERSITI SAINS MALAYSIA (USM),Malaysia,L,FC,VH,3,A,45.9,168,40.9,225,64.3,228,19.6,556,36.0,411.0,37.5,367.0,43.0,5.35606,100.302355,2019,1.5325155266479051,0.2977402320006437,blue
208,207,NATIONAL CHIAO TUNG UNIVERSITY,Taiwan,M,CO,VH,5,A,26.7,312,37.1,248,52.3,292,68.0,111,38.5,390.0,43.0,328.0,42.6,24.7917755,120.9921855,2019,2.026512594931945,-0.6447222018742974,blue
208,201,UNIVERSIDAD DE CHILE,Chile,XL,FC,HI,5,A,68.8,84,84.1,60,14.4,601,13.6,601,11.4,601.0,8.3,601.0,42.6,-33.444015750000005,-70.65064699999999,2019,1.904287734796656,-1.7457882071315765,blue
208,203,WASEDA UNIVERSITY,Japan,XL,CO,VH,5,B,56.1,127,86.0,54,33.1,460,8.2,601,30.2,451.0,34.5,390.0,42.6,35.70885,139.719534,2019,2.143144316440561,-1.0774294620583356,blue
211,200,MAASTRICHT UNIVERSITY,Netherlands,L,CO,VH,3,A,21.8,377,22.7,418,28.8,516,78.9,66,97.5,105.0,100.0,15.0,42.5,50.84507,5.685128000000001,2019,2.2977371609920643,2.609139911530691,blue
212,209,ARIZONA STATE UNIVERSITY,United States,XL,CO,VH,5,A,41.6,186,27.0,359,12.2,601,70.6,95,64.5,268.0,61.6,233.0,42.3,33.424564,-11.928001,2019,2.156234942492302,0.1888491639783629,blue
212,216,UNIVERSITY OF NOTRE DAME,United States,L,CO,VH,5,B,30.3,266,30.8,315,58.6,263,55.6,191,61.9,279.0,20.8,509.0,42.3,41.700892,-86.23848525,2019,1.8807958928465305,-0.6975131359550548,blue
214,207,"UNIVERSITY OF ILLINOIS, CHICAGO (UIC)",United States,L,FC,VH,5,A,46.4,165,28.9,342,48.2,318,38.8,336,22.7,503.0,37.7,364.0,42.0,41.873436,-87.650264,2019,1.695585284405108,-1.07648558681589,blue
214,224,UNIVERSITY OF NEWCASTLE,Australia,L,FC,VH,4,A,31.2,259,26.2,371,34.6,441,54.0,200,99.8,57.0,82.3,138.0,42.0,-32.893239,151.702652,2019,2.216199055772808,1.6231603397753598,blue
214,210,WESTERN UNIVERSITY,Canada,L,FC,VH,5,A,29.7,274,63.5,115,10.1,601,70.1,100,99.6,62.0,51.9,281.0,42.0,43.003772,-81.275757,2019,2.56649753963853,0.6145034095391345,blue
217,215,SAPIENZA 0 UNIVERSITÀ DI ROMA,Italy,XL,FC,VH,5,A,69.9,82,36.1,257,5.6,601,41.2,316,5.2,601.0,9.5,601.0,41.8,41.903316,12.5158145,2019,1.4917658287779347,-1.6979223788410889,blue
218,234,LOUGHBOROUGH UNIVERSITY,United Kingdom,L,FO,VH,4,A,28.8,287,63.4,116,33.0,461,44.5,285,81.7,202.0,76.1,163.0,41.4,52.7673425,-1.2289455,2019,2.3256918472647907,1.2352212686901811,blue
218,232,UNIVERSITY OF WOLLONGONG,Australia,L,FC,VH,3,A,28.3,295,37.2,247,22.3,601,63.2,131,95.9,122.0,86.9,120.0,41.4,25.103563,55.16504,2019,2.172964051951986,2.3625146076303287,blue
220,236,AL0FARABI KAZAKH NATIONAL UNIVERSITY,Kazakhstan,L,CO,HI,4,A,33.4,245,48.9,173,99.3,38,1.2,601,34.4,426.0,23.0,487.0,41.3,43.238949,76.889709,2019,1.4978234902458336,-0.7336525873268204,blue
221,220,SCIENCES PO PARIS,France,M,SP,VH,5,A,25.0,329,42.5,214,90.0,87,4.3,601,56.3,307.0,99.0,41.0,41.0,48.8547245625,2.3285310625,2019,2.1255036609060403,0.2715402110119069,blue
221,219,VICTORIA UNIVERSITY OF WELLINGTON,New Zealand,L,CO,VH,5,A,43.6,177,30.2,323,14.8,601,47.6,255,99.4,70.0,59.5,244.0,41.0,3.068559,101.603551,2019,2.1632020600246933,0.6459101607807507,blue
